Date,Rolling Z-Score
2011-08-16,-0.522622470422866
2011-08-23,-0.686759093071604
2011-08-30,-0.804449969922673
2011-09-06,-1.90610655470581
2011-09-13,-2.40840460435243
2011-09-20,-2.85046528517273
2011-09-27,-2.68298568492363
2011-10-04,-2.44733279708007
2011-10-11,-2.07773632581393
2011-10-18,-2.02902737965834
2011-10-25,-1.86891952252382
2011-11-01,-1.42996502684552
2011-11-08,-1.24342540321678
2011-11-15,-1.64530258714587
2011-11-22,-1.75359978603871
2011-11-29,-1.98635418824088
2011-12-06,-1.76590554889738
2011-12-13,-2.11615405953746
2011-12-20,-1.95446530864315
2011-12-27,-2.0705090015025
2012-01-03,-2.11505525961111
2012-01-10,-2.21730857660417
2012-01-17,-2.14672608265056
2012-01-24,-2.1525033353402
2012-01-31,-1.85413751826802
2012-02-07,-1.53138947057232
2012-02-14,-1.54719484199347
2012-02-21,-1.39742695803689
2012-02-28,-0.958508812316402
2012-03-06,-0.986104317608026
2012-03-13,-0.787365579527791
2012-03-20,-0.548112805398483
2012-03-27,-0.613140646243633
2012-04-03,-0.445704650495357
2012-04-10,-0.722210330382555
2012-04-17,-0.905624400875602
2012-04-24,-0.80598512995488
2012-05-01,-0.673690592939321
2012-05-08,-1.21194142615154
2012-05-15,-1.60740606006193
2012-05-22,-1.84757621997412
2012-05-29,-1.84419172310099
2012-06-05,-1.95802793939272
2012-06-12,-1.64108790159516
2012-06-19,-0.775739049219975
2012-06-26,-1.0673233095825
2012-07-03,-0.804587055915448
2012-07-10,-1.13046972868594
2012-07-17,-1.11421382118969
2012-07-24,-0.914076146123742
2012-07-31,-0.611878154260253
2012-08-07,-0.404127550287533
2012-08-14,-0.501302169142897
2012-08-21,-0.177509404092272
2012-08-28,0.369931092242559
2012-09-04,0.384580503588972
2012-09-11,0.674910742918172
2012-09-18,1.11412266436474
2012-09-25,1.63825662202903
2012-10-02,1.59043409082422
2012-10-09,1.11712446720652
2012-10-16,1.54466898947599
2012-10-23,1.47188709678095
